29081;011111;1;1
31209;111110;1;1
56640;011111;1;1
64595;011111;1;1
77456;011111;1;1
78510;011111;1;1
83993;011111;1;1
112960;011111;1;1
118571;011111;1;1
126267;011111;1;1
139174;011111;1;1
146148;011111;1;1
157819;011111;1;1
170236;011111;1;1
178061;011111;1;1
180065;011111;1;1
185263;011111;1;1
191102;011111;1;1
198696;011111;1;1
205014;011111;1;1
206603;011111;1;1
214557;111110;1;2
219755;111111;1;2
223702;011111;1;2
226759;011111;1;2
234124;011111;1;2
242647;011111;1;2
243495;011111;1;2
246048;011111;1;2
248008;011111;1;2
253040;011111;1;2
260617;011111;1;2
296791;011111;1;2
311053;011111;1;2
312923;011111;1;2
320528;011111;1;2
329878;111110;1;2
343815;011111;1;2
351628;011111;1;2
353192;011111;1;2
355130;011111;1;2
355334;011111;1;2
368399;111110;1;2
375622;011111;1;2
381774;011111;1;2
386252;011111;1;2
390782;011111;1;3
393995;011111;1;3
394166;011111;1;3
397168;011111;1;3
399239;011111;1;3
399356;011111;1;3
399496;011111;1;3
407902;011111;1;3
408003;011111;1;3
412498;011111;1;3
413688;011111;1;3
415690;010101;1;3
420382;011111;1;3
420813;011111;1;3
423552;011111;1;3
432613;011111;1;3
434355;011111;1;3
438615;011111;1;3
443808;011111;1;3
464329;011111;1;3
468677;011111;1;3
470823;011111;1;3
477861;011111;1;3
481375;011111;1;3
482743;111111;1;3
488236;011111;1;3
490321;011111;1;3
492591;111111;1;3
495857;011111;1;3
498469;011111;1;3
503784;011111;1;3
504849;011111;1;3
509629;011111;1;3
514825;011111;1;3
515171;011111;1;3
532551;011111;1;3
537226;011111;1;3
560207;011111;1;3
561661;011111;1;3
566707;011111;1;3
571983;011111;1;4
585165;011111;1;4
594456;011111;1;4
596751;011111;1;4
597374;011111;1;4
603950;011111;1;4
614342;011111;1;4
615166;011111;1;4
618259;011111;1;4
622466;011111;1;4
624709;011111;1;4
625399;011111;1;4
633737;111111;1;4
635468;011111;1;4
638001;111101;1;4
640313;111111;1;4
642560;011111;1;4
644562;011111;1;4
648135;011111;1;4
654915;011111;1;4
668748;011111;1;4
685598;011111;1;4
695116;011111;1;4
700148;011111;1;4
714317;011111;1;4
715832;011111;1;4
720279;011111;1;4
727690;011111;1;4
729410;011111;1;4
732139;011111;1;4
741922;011111;1;4
748864;011111;1;4
749404;011111;1;5
750289;011111;1;5
758486;011111;1;5
761251;011111;1;5
761563;011111;1;5
766141;011111;1;5
783712;011111;1;5
785785;111110;1;5
791940;011111;1;5
793571;011111;1;5
824633;011111;1;5
840679;011111;1;5
860187;011111;1;5
866555;111111;1;5
890993;011111;1;5
893019;111110;1;5
910190;011111;1;5
910615;011111;1;5
910990;011111;1;5
912890;011111;1;5
913368;011111;1;5
916542;011111;1;5
917754;011111;1;5
921897;011111;1;5
930894;011111;1;6
932032;011111;1;6
944875;011111;1;6
945828;011111;1;6
946144;011111;1;6
963616;011111;1;6
970648;011111;1;6
971907;011111;1;6
976658;011111;1;6
981633;011111;1;6
984900;011111;1;6
993618;011111;1;6
997482;011111;1;6
1008040;011111;1;6
1009868;111111;1;6
1020900;111110;1;6
1021652;011111;1;6
1027392;011111;1;6
1036679;011111;1;6
1062892;011111;1;6
1076621;011111;1;6
1082645;011111;1;6
1087411;011111;1;6
1093219;011111;1;6
1093230;011111;1;6
1104460;011111;1;6
1127603;011111;1;7
1129600;011111;1;7
1135552;011111;1;7
1139540;011111;1;7
1172034;011111;1;7
1178617;011111;1;7
1178889;011111;1;7
1188781;011111;1;7
1189977;011111;1;7
1194632;011111;1;7
1197903;011111;1;7
1208267;011111;1;7
1217635;011111;1;7
1222134;011111;1;7
1229996;111111;1;7
1235386;011111;1;7
1239853;011111;1;7
1241068;011111;1;7
