4224;011111;0;180
4720;011111;0;180
22789;111111;0;180
31305;111110;0;180
31430;011111;0;180
35256;111110;0;180
51639;011111;0;180
54083;011111;1;1
56486;111110;1;1
71641;011111;0;180
72425;111110;0;180
92603;011111;1;1
93490;111111;1;1
93764;011111;1;1
94323;011111;1;1
94561;111110;1;1
103640;111110;1;1
104735;111110;1;1
114245;111111;1;1
115163;011111;1;1
115993;111110;1;1
122609;011111;1;1
134598;011111;1;1
135687;011111;1;1
137316;011111;1;1
137713;111110;1;1
145190;011111;1;1
145453;111110;1;1
146619;011111;1;1
156419;111110;1;1
156595;111110;1;1
177802;111110;1;1
181052;111110;1;1
181407;011111;1;1
186250;111110;1;1
186322;011111;1;1
187060;111110;1;1
192176;011111;1;1
208238;111110;1;1
210022;011111;1;1
216298;011111;1;1
240279;011111;1;1
248048;011111;1;1
252512;011111;1;1
255541;011111;1;1
260244;111110;1;1
263995;111110;1;1
266489;011111;1;1
272532;111110;1;1
287398;011111;1;2
295026;111111;1;2
295581;111110;1;2
295843;011111;1;2
297495;011111;1;2
308572;011111;1;2
309067;011111;1;2
309863;111110;1;2
313864;111110;1;2
314909;111110;1;2
318683;111110;1;2
319801;011111;1;2
321821;011111;1;2
325495;011111;1;2
326562;011111;1;2
327862;111110;1;2
328516;011111;1;2
336227;011111;1;2
345188;011111;1;2
348455;011111;1;2
351344;111110;1;2
355934;111110;1;2
361644;111110;1;2
362883;111110;1;2
367874;011111;1;2
374331;011111;1;2
379790;111110;1;2
388507;111110;1;2
388734;111110;1;2
406833;111110;1;2
407856;111110;1;2
415742;111110;1;2
425326;011111;1;2
425714;011111;1;2
435801;011111;1;2
443192;111110;1;2
453558;111110;1;3
463349;111110;1;3
470892;011111;1;3
474494;111110;1;3
481103;111110;1;3
481657;111110;1;3
490497;011111;1;3
496955;111110;1;3
497369;111110;1;3
503156;111110;1;3
505275;011111;1;3
506130;011111;1;3
510968;011111;1;3
520824;111110;1;3
522759;011111;1;3
525301;011111;1;3
530162;011111;1;3
531034;011111;1;3
533992;011111;1;3
536232;111111;1;3
538089;011111;1;3
539307;111110;1;3
555254;011111;1;3
568386;111110;1;3
571048;011111;1;3
571843;011111;1;3
572414;011111;1;3
574865;011111;1;3
576924;111110;1;3
577477;011111;1;3
579932;111110;1;3
583814;111110;1;3
583996;011111;1;3
587982;111110;1;3
607320;111110;1;3
619323;011111;1;3
622212;111110;1;3
625499;111110;1;3
630366;111110;1;3
635079;011111;1;4
646515;111000;1;4
654189;111110;1;4
655652;011111;1;4
657720;111110;1;4
678348;011111;1;4
691963;111111;1;4
694970;011111;1;4
695242;011111;1;4
703988;011111;1;4
706669;011111;1;4
709457;011111;1;4
716755;011111;1;4
718080;011111;1;4
734187;011111;1;4
734479;011111;1;4
737382;011111;1;4
739592;111110;1;4
740762;111110;1;4
742934;111110;1;4
757438;011111;1;4
757606;111110;1;4
758506;111110;1;4
773219;111110;1;4
773700;011111;1;4
774222;111110;1;4
775332;111110;1;4
778855;111110;1;4
786439;011111;1;4
790677;011111;1;4
801674;011111;1;4
805099;111110;1;4
807766;111110;1;4
808286;111110;1;4
811442;111110;1;4
813246;111110;1;5
821953;111110;1;5
824577;111110;1;5
833841;011111;1;5
836285;011111;1;5
843988;111110;1;5
846893;111110;1;5
847521;011111;1;5
858941;011111;1;5
866355;111110;1;5
874228;011111;1;5
874831;111110;1;5
879448;111110;1;5
883470;011111;1;5
884412;111110;1;5
894833;111110;1;5
908141;111110;1;5
913403;011111;1;5
930966;111110;1;5
942962;011111;1;5
952550;011111;1;5
957954;011111;1;5
964707;111110;1;5
967578;111110;1;5
971560;111110;1;5
973184;011111;1;5
975169;111110;1;5
975649;111110;1;5
977477;011111;1;5
981102;111110;1;5
986148;111110;1;5
998187;011111;1;6
1000359;011111;1;6
1007715;011111;1;6
1011437;011111;1;6
1012237;011111;1;6
1012981;011111;1;6
1015469;011111;1;6
1016850;011111;1;6
1026368;111111;1;6
1030604;111110;1;6
1037353;011111;1;6
1038152;111110;1;6
1042443;111111;1;6
1043853;011111;1;6
1055413;011111;1;6
1056641;111110;1;6
1057121;111101;1;6
1059715;111110;1;6
1061632;011111;1;6
1070860;011111;1;6
1072114;011111;1;6
1075708;011111;1;6
1079773;011111;1;6
1088029;111110;1;6
1088171;111111;1;6
1088195;011111;1;6
1094414;111110;1;6
1104472;011111;1;6
1108964;111110;1;6
1111933;011111;1;6
1113096;111110;1;6
1117222;111110;1;6
1121318;011111;1;6
1122038;011111;1;6
1123593;111110;1;6
1132100;011111;1;6
1135761;011111;1;6
1135990;111110;1;6
1139394;111110;1;6
1140468;011111;1;6
1151466;111110;1;6
1152114;111110;1;6
1165073;011111;1;6
1170640;011111;1;6
1170963;011111;1;6
1199181;111111;1;7
